IPN,name,description,category,keywords,units,purchase_price
HABBDB014,"Hose assy oal 14""","Hose assy oal 14""",Hydraulic,shared,ea,65.63
HBBDBD140,"Hose assy oal 140""","Hose assy oal 140""",Hydraulic,shared,ea,140.00
SLFBDDD141,"Hose assy oal 141""","Hose assy oal 141""",Hydraulic,shared,ea,117.00
HIBFBG144,"HOSE ASSY OAL 144""","HOSE ASSY OAL 144""",Hydraulic,shared,ea,123.00
HDBFBG144,"HOSE ASSY OAL 144""","HOSE ASSY OAL 144""",Hydraulic,shared,ea,116.00
HBBDBD144,"Hose assy oal 144""","Hose assy oal 144""",Hydraulic,shared,ea,80.72
slabbbb015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,32.77
SLBDDDD015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,61.07
SLBBECD015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,66.84
SLBBDBD015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,36.70
HCBEEE015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,57.89
HCBEDE015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,54.80
HBBDDD015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,43.39
HABBDD015,"Hose assy oal 15""","Hose assy oal 15""",Hydraulic,shared,ea,39.76
HABBDB015,"HOSE ASSY OAL 15""","HOSE ASSY OAL 15""",Hydraulic,shared,ea,37.89
HBBDBD150,"Hose assy oal 150""","Hose assy oal 150""",Hydraulic,shared,ea,83.09
HBBDBD156,"Hose assy oal 156""","Hose assy oal 156""",Hydraulic,shared,ea,85.46
SLCBEDE016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,42.54
SLBBDBD016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,40.05
HAABBD016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,38.40
SLBBDDD016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,50.24
SLABDDD016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,51.67
SLABBBB016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,50.39
HCBEDE016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,75.22
HBDBNB016,"Hose assy oal 16""","Hose assy oal 16""",Hydraulic,shared,ea,67.95
HBBDDD016,"HOSE ASSY OAL 16""","HOSE ASSY OAL 16""",Hydraulic,shared,ea,26.87
HABBDB016,"HOSE ASSY OAL 16""","HOSE ASSY OAL 16""",Hydraulic,shared,ea,37.89
SLYBIBI016,"Hose assy oal 16"" y=1"" 75psi","Hose assy oal 16"" y=1"" 75psi",Hydraulic,shared,ea,183.00
SLCBEBE160,"Hose assy oal 160""","Hose assy oal 160""",Hydraulic,shared,ea,148.00
HCAEBE160,"Hose assy oal 160""","Hose assy oal 160""",Hydraulic,shared,ea,201.00
SLHBEBE165,"Hose assy oal 165""","Hose assy oal 165""",Hydraulic,shared,ea,120.00
SLBBEDD017,"Hose assy oal 17""","Hose assy oal 17""",Hydraulic,shared,ea,63.65
HCBEEE017,"Hose assy oal 17""","Hose assy oal 17""",Hydraulic,shared,ea,68.63
HCBEDE017,"Hose assy oal 17""","Hose assy oal 17""",Hydraulic,shared,ea,77.15
HBBDBD017,"HOSE ASSY OAL 17""","HOSE ASSY OAL 17""",Hydraulic,shared,ea,28.69
HABBBB017,"HOSE ASSY OAL 17""","HOSE ASSY OAL 17""",Hydraulic,shared,ea,23.28
HMBFAE170,"Hose assy oal 170""","Hose assy oal 170""",Hydraulic,shared,ea,251.00
SLABBJB018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,37.92
SLCBEYE018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,49.96
SLBBDBE018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,40.49
HCBEBE018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,69.71
HBBDBD018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,18.80
HAABAB018,"Hose assy oal 18""","Hose assy oal 18""",Hydraulic,shared,ea,35.02
SLBBDEE019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,77.37
SLABBCB019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,46.51
SLABBBB019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,54.28
HCBEBE019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,51.38
HABDBD019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,26.01
HAABBB019,"Hose assy oal 19""","Hose assy oal 19""",Hydraulic,shared,ea,27.42
SLFJDJD020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,28.88
SLBBDJD020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,38.26
slafbjb020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,29.93
SLCCEBE020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,66.00
SLBEDED020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,138.00
SLBBDED020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,95.66
SLABDFD020,"HOSE ASSY OAL 20""","HOSE ASSY OAL 20""",Hydraulic,shared,ea,33.29
SLABBBB020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,35.94
habddd020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,49.17
HCEEEE020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,75.23
HCBEDE020,"HOSE ASSY OAL 20""","HOSE ASSY OAL 20""",Hydraulic,shared,ea,52.46
HCBEBE020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,27.90
HAABBB020,"Hose assy oal 20""","Hose assy oal 20""",Hydraulic,shared,ea,60.28
HBADBD204,"Hose assy oal 204""","Hose assy oal 204""",Hydraulic,shared,ea,103.00
SLABBDB021,"Hose assy oal 21""","Hose assy oal 21""",Hydraulic,shared,ea,66.16
HBDDDD021,"Hose assy oal 21""","Hose assy oal 21""",Hydraulic,shared,ea,67.58
SLABBCB021,"HOSE ASSY OAL 21""","HOSE ASSY OAL 21""",Hydraulic,shared,ea,47.35
HPBJIJ021,"HOSE ASSY OAL 21""","HOSE ASSY OAL 21""",Hydraulic,shared,ea,190.00
HDBGBG021,"Hose assy oal 21""","Hose assy oal 21""",Hydraulic,shared,ea,61.65
HBBEDD021,"HOSE ASSY OAL 21""","HOSE ASSY OAL 21""",Hydraulic,shared,ea,39.63
HABDBD021,"Hose assy oal 21""","Hose assy oal 21""",Hydraulic,shared,ea,29.50
SLABDDD022,"Hose assy oal 22""","Hose assy oal 22""",Hydraulic,shared,ea,64.79
SLBBDJD022,"Hose assy oal 22""","Hose assy oal 22""",Hydraulic,shared,ea,38.81
SLBBDDD022,"HOSE ASSY OAL 22""","HOSE ASSY OAL 22""",Hydraulic,shared,ea,38.36
SLBBDBE022,"Hose assy oal 22""","Hose assy oal 22""",Hydraulic,shared,ea,38.97
HCBFBF022,"HOSE ASSY OAL 22""","HOSE ASSY OAL 22""",Hydraulic,shared,ea,43.30
HABDDD022,"Hose assy oal 22""","Hose assy oal 22""",Hydraulic,shared,ea,101.00
HABDBD022,"Hose assy oal 22""","Hose assy oal 22""",Hydraulic,shared,ea,45.49
HABBBD022,"HOSE ASSY OAL 22""","HOSE ASSY OAL 22""",Hydraulic,shared,ea,39.63
SLABBDB023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,81.35
SLBBDDD023,"HOSE ASSY OAL 23""","HOSE ASSY OAL 23""",Hydraulic,shared,ea,39.46
SLABBBB023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,36.02
HBBEED023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,58.76
HBBEDD023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,47.50
HABDDD023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,45.72
HABDBD023,"Hose assy oal 23""","Hose assy oal 23""",Hydraulic,shared,ea,40.74
HABBBB023,"HOSE ASSY OAL 23""","HOSE ASSY OAL 23""",Hydraulic,shared,ea,26.80
SLFBBDDA024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,87.43
HABBBB024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,31.08
SLCBEDE024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,73.44
SLBBDED024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,94.10
SLABDDD024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,55.74
HUABAB024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,36.53
HCBEDE024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,74.05
HCBEBE024,"HOSE ASSY OAL 24""","HOSE ASSY OAL 24""",Hydraulic,shared,ea,33.53
HBBEDD024,"HOSE ASSY OAL 24""","HOSE ASSY OAL 24""",Hydraulic,shared,ea,39.63
HBBDBD024,"HOSE ASSY OAL 24""","HOSE ASSY OAL 24""",Hydraulic,shared,ea,31.15
HBABAD024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,65.34
HABDBD024,"Hose assy oal 24""","Hose assy oal 24""",Hydraulic,shared,ea,30.44
HABBEB024,"HOSE ASSY OAL 24""","HOSE ASSY OAL 24""",Hydraulic,shared,ea,39.63
SLBBEJD240,"Hose assy oal 240""","Hose assy oal 240""",Hydraulic,shared,ea,126.00
SLAJDJD240,"Hose assy oal 240""","Hose assy oal 240""",Hydraulic,shared,ea,117.00
HBBDDD240,"Hose assy oal 240""","Hose assy oal 240""",Hydraulic,shared,ea,145.00
HBBDBD240,"Hose assy oal 240""","Hose assy oal 240""",Hydraulic,shared,ea,201.00
SLBEDED025,"Hose assy oal 25""","Hose assy oal 25""",Hydraulic,shared,ea,140.00
SLAFBBB025,"Hose assy oal 25""","Hose assy oal 25""",Hydraulic,shared,ea,35.08
HAABBD025,"Hose assy oal 25""","Hose assy oal 25""",Hydraulic,shared,ea,30.36
SLBBDDE026,"Hose assy oal 26""","Hose assy oal 26""",Hydraulic,shared,ea,40.99
SLBBDBD026,"Hose assy oal 26""","Hose assy oal 26""",Hydraulic,shared,ea,41.52
SLCCEKE026,"Hose assy oal 26""","Hose assy oal 26""",Hydraulic,shared,ea,86.52
SLBBDBE026,"Hose assy oal 26""","Hose assy oal 26""",Hydraulic,shared,ea,45.39
SLABBBB026,"Hose assy oal 26""","Hose assy oal 26""",Hydraulic,shared,ea,58.60
HBBEDD026,"HOSE ASSY OAL 26""","HOSE ASSY OAL 26""",Hydraulic,shared,ea,45.85
SLBDDJD027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,75.63
SLGBDED027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,106.00
SLABBDB027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,67.63
SLABBBB027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,54.22
SLCBEDE027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,71.99
SLBEDJD027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,98.04
HBABBD027,"Hose assy oal 27""","Hose assy oal 27""",Hydraulic,shared,ea,43.58
SLCBEDE028,"Hose assy oal 28""","Hose assy oal 28""",Hydraulic,shared,ea,82.25
SLABBCB028,"HOSE ASSY OAL 28""","HOSE ASSY OAL 28""",Hydraulic,shared,ea,52.84
HCBFBF028,"HOSE ASSY OAL 28""","HOSE ASSY OAL 28""",Hydraulic,shared,ea,45.07
HCBEDE028,"HOSE ASSY OAL 28""","HOSE ASSY OAL 28""",Hydraulic,shared,ea,57.37
HCBEBE028,"HOSE ASSY OAL 28""","HOSE ASSY OAL 28""",Hydraulic,shared,ea,43.12
HABDDD028,"Hose assy oal 28""","Hose assy oal 28""",Hydraulic,shared,ea,104.00
SLABBBB029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,37.87
SLBBDBE029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,46.74
SLABBDB029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,57.24
HBABBD029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,56.81
HABDDD029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,105.00
HABBEB029,"HOSE ASSY OAL 29""","HOSE ASSY OAL 29""",Hydraulic,shared,ea,41.35
HAABBB029,"Hose assy oal 29""","Hose assy oal 29""",Hydraulic,shared,ea,70.00
SLCBEDE030,"Hose assy oal 30""","Hose assy oal 30""",Hydraulic,shared,ea,92.60
SLBBDCD030,"Hose assy oal 30""","Hose assy oal 30""",Hydraulic,shared,ea,79.14
HCBEDE030,"Hose assy oal 30""","Hose assy oal 30""",Hydraulic,shared,ea,62.19
HBBDCD030,"HOSE ASSY OAL 30""","HOSE ASSY OAL 30""",Hydraulic,shared,ea,95.99
HBABBD030,"Hose assy oal 30""","Hose assy oal 30""",Hydraulic,shared,ea,36.54
HABDBD030,"Hose assy oal 30""","Hose assy oal 30""",Hydraulic,shared,ea,32.57
HBADAD300,"Hose assy oal 300""","Hose assy oal 300""",Hydraulic,shared,ea,165.00
HYADBD300,"Hose assy oal 300""","Hose assy oal 300""",Hydraulic,shared,ea,747.00
HYBDFD300,"HOSE ASSY OAL 300""","HOSE ASSY OAL 300""",Hydraulic,shared,ea,492.00
SLFJDJD031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,33.76
HBABBD031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,30.66
SLBBEDE031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,75.16
SLBBDCD031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,77.15
HCBEDE031,"HOSE ASSY OAL 31""","HOSE ASSY OAL 31""",Hydraulic,shared,ea,62.12
HBABJE031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,40.25
HABDDB031,"Hose assy oal 31""","Hose assy oal 31""",Hydraulic,shared,ea,57.08
HABDCB031,"HOSE ASSY OAL 31""","HOSE ASSY OAL 31""",Hydraulic,shared,ea,47.89
SLJBGBI032,"HOSE ASSY OAL 32""","HOSE ASSY OAL 32""",Hydraulic,shared,ea,83.55
SLCBEBG032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,81.03
SLBBDDD032,"HOSE ASSY OAL 32""","HOSE ASSY OAL 32""",Hydraulic,shared,ea,50.70
SLBBDCD032,"HOSE ASSY OAL 32""","HOSE ASSY OAL 32""",Hydraulic,shared,ea,47.55
HBBDED032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,57.38
HBBDDD032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,51.05
HBBDCD032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,52.17
HBBDBD032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,40.70
HABDDB032,"HOSE ASSY OAL 32""","HOSE ASSY OAL 32""",Hydraulic,shared,ea,35.88
HAABBB032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,30.96
HAABAD032,"Hose assy oal 32""","Hose assy oal 32""",Hydraulic,shared,ea,39.09
HCBEDE033,"HOSE ASSY OAL 33""","HOSE ASSY OAL 33""",Hydraulic,shared,ea,55.45
HBBDBD033,"HOSE ASSY OAL 33""","HOSE ASSY OAL 33""",Hydraulic,shared,ea,35.82
HBABBD033,"Hose assy oal 33""","Hose assy oal 33""",Hydraulic,shared,ea,59.67
HABDBD033,"Hose assy oal 33""","Hose assy oal 33""",Hydraulic,shared,ea,33.66
HABBDB033,"HOSE ASSY OAL 33""","HOSE ASSY OAL 33""",Hydraulic,shared,ea,39.46
SLDBGCG034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,87.06
SLBBDDE034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,42.80
SLABDFD034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,42.80
HIBFDE034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,76.71
HCBFBF034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,46.20
HBBDBD034,"HOSE ASSY OAL 34""","HOSE ASSY OAL 34""",Hydraulic,shared,ea,38.42
HAABBD034,"Hose assy oal 34""","Hose assy oal 34""",Hydraulic,shared,ea,51.40
SLFJDJD035,"Hose assy oal 35""","Hose assy oal 35""",Hydraulic,shared,ea,33.88
SLBDDJD035,"Hose assy oal 35""","Hose assy oal 35""",Hydraulic,shared,ea,79.70
HNBIZZ035,"HOSE ASSY OAL 35""","HOSE ASSY OAL 35""",Hydraulic,shared,ea,94.85
HBBEDD035,"HOSE ASSY OAL 35""","HOSE ASSY OAL 35""",Hydraulic,shared,ea,47.55
HBBDDD035,"HOSE ASSY OAL 35""","HOSE ASSY OAL 35""",Hydraulic,shared,ea,44.88
HABDDD035,"Hose assy oal 35""","Hose assy oal 35""",Hydraulic,shared,ea,45.93
habdbd036,"Hose assy oal 36""","Hose assy oal 36""",Hydraulic,shared,ea,54.27
HNZZZZ036,"Hose assy oal 36""","Hose assy oal 36""",Hydraulic,shared,ea,125.00
HNBIZZ036,"Hose assy oal 36""","Hose assy oal 36""",Hydraulic,shared,ea,164.00
HBBDBD036,"Hose assy oal 36""","Hose assy oal 36""",Hydraulic,shared,ea,61.30
HQZZZZ037,"Hose assy oal 37""","Hose assy oal 37""",Hydraulic,shared,ea,117.00
HBABBD037,"HOSE ASSY OAL 37""","HOSE ASSY OAL 37""",Hydraulic,shared,ea,25.95
HABDCB037,"HOSE ASSY OAL 37""","HOSE ASSY OAL 37""",Hydraulic,shared,ea,46.85
HBBDDD038,"Hose assy oal 38""","Hose assy oal 38""",Hydraulic,shared,ea,77.72
HABDCB038,"Hose assy oal 38""","Hose assy oal 38""",Hydraulic,shared,ea,44.23
HABBBD038,"HOSE ASSY OAL 38""","HOSE ASSY OAL 38""",Hydraulic,shared,ea,47.89
HABBBB038-SLEV,"Hose assy oal 38"" w/ sleeve","Hose assy oal 38"" w/ sleeve",Hydraulic,shared,ea,68.27
SLCBEDE039,"Hose assy oal 39""","Hose assy oal 39""",Hydraulic,shared,ea,73.14
HABDBD039,"HOSE ASSY OAL 39""","HOSE ASSY OAL 39""",Hydraulic,shared,ea,35.21
SLBBDCD040,"HOSE ASSY OAL 40""","HOSE ASSY OAL 40""",Hydraulic,shared,ea,52.29
SLABDEB040,"HOSE ASSY OAL 40""","HOSE ASSY OAL 40""",Hydraulic,shared,ea,39.63
SLABBDB040,"HOSE ASSY OAL 40""","HOSE ASSY OAL 40""",Hydraulic,shared,ea,38.03
HBBEDD040,"Hose assy oal 40""","Hose assy oal 40""",Hydraulic,shared,ea,83.80
HBBDED040,"Hose assy oal 40""","Hose assy oal 40""",Hydraulic,shared,ea,38.87
HBBDBD040,"Hose assy oal 40""","Hose assy oal 40""",Hydraulic,shared,ea,62.43
HABDCB040,"HOSE ASSY OAL 40""","HOSE ASSY OAL 40""",Hydraulic,shared,ea,47.89
HABDBD040,"HOSE ASSY OAL 40""","HOSE ASSY OAL 40""",Hydraulic,shared,ea,47.89
HIBFDE041,"HOSE ASSY OAL 41""","HOSE ASSY OAL 41""",Hydraulic,shared,ea,84.65
HBBDBD041,"Hose assy oal 41""","Hose assy oal 41""",Hydraulic,shared,ea,39.93
HBBDED042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,29.29
HABDBD042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,57.41
HBABBB042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,62.32
SLCBEDE042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,106.00
SLBCEJE042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,74.85
SLBBDDE042,"HOSE ASSY OAL 42""","HOSE ASSY OAL 42""",Hydraulic,shared,ea,52.78
SLABDEB042,"Hose assy oal 42""","Hose assy oal 42""",Hydraulic,shared,ea,66.86
HABDDB042,"HOSE ASSY OAL 42""","HOSE ASSY OAL 42""",Hydraulic,shared,ea,44.88
HNBIZZ043,"Hose assy oal 43""","Hose assy oal 43""",Hydraulic,shared,ea,92.21
HCBFBF043,"HOSE ASSY OAL 43""","HOSE ASSY OAL 43""",Hydraulic,shared,ea,48.55
HCBEDE043,"Hose assy oal 43""","Hose assy oal 43""",Hydraulic,shared,ea,102.00
HCBECE043,"Hose assy oal 43""","Hose assy oal 43""",Hydraulic,shared,ea,46.82
HBBEDD043,"Hose assy oal 43""","Hose assy oal 43""",Hydraulic,shared,ea,78.47
HABBBD043,"HOSE ASSY OAL 43""","HOSE ASSY OAL 43""",Hydraulic,shared,ea,47.89
HBBDED044,"HOSE ASSY OAL 44""","HOSE ASSY OAL 44""",Hydraulic,shared,ea,51.03
HBBDDD044,"Hose assy oal 44""","Hose assy oal 44""",Hydraulic,shared,ea,72.82
HAABBB044,"Hose assy oal 44""","Hose assy oal 44""",Hydraulic,shared,ea,34.22
HBBDBD444,"HOSE ASSY OAL 444""","HOSE ASSY OAL 444""",Hydraulic,shared,ea,264.00
SLABBCB045,"Hose assy oal 45""","Hose assy oal 45""",Hydraulic,shared,ea,91.67
SLABBBB045,"HOSE ASSY OAL 45""","HOSE ASSY OAL 45""",Hydraulic,shared,ea,41.21
HCBFBF045,"HOSE ASSY OAL 45""","HOSE ASSY OAL 45""",Hydraulic,shared,ea,49.41
HBBDBD045,"Hose assy oal 45""","Hose assy oal 45""",Hydraulic,shared,ea,48.17
HABBDB045,"HOSE ASSY OAL 45""","HOSE ASSY OAL 45""",Hydraulic,shared,ea,44.88
HCADAD046,"Hose assy oal 46""","Hose assy oal 46""",Hydraulic,shared,ea,77.01
SLABBDB046,"Hose assy oal 46""","Hose assy oal 46""",Hydraulic,shared,ea,64.75
HABDBD046,"HOSE ASSY OAL 46""","HOSE ASSY OAL 46""",Hydraulic,shared,ea,36.92
HABBDD046,"HOSE ASSY OAL 46""","HOSE ASSY OAL 46""",Hydraulic,shared,ea,142.00
HABBDB046,"HOSE ASSY OAL 46""","HOSE ASSY OAL 46""",Hydraulic,shared,ea,44.88
SLHBEEE047,"HOSE ASSY OAL 47""","HOSE ASSY OAL 47""",Hydraulic,shared,ea,99.00
SLBCEJE047,"Hose assy oal 47""","Hose assy oal 47""",Hydraulic,shared,ea,77.40
SLBBDBE047,"HOSE ASSY OAL 47""","HOSE ASSY OAL 47""",Hydraulic,shared,ea,69.59
HAABBD047,"Hose assy oal 47""","Hose assy oal 47""",Hydraulic,shared,ea,47.40
SLHBEBE048,"Hose assy oal 48""","Hose assy oal 48""",Hydraulic,shared,ea,72.07
HABDBD048,"Hose assy oal 48""","Hose assy oal 48""",Hydraulic,shared,ea,50.41
HNBIZZ048,"HOSE ASSY OAL 48""","HOSE ASSY OAL 48""",Hydraulic,shared,ea,132.00
HKAIBI048,"HOSE ASSY OAL 48""","HOSE ASSY OAL 48""",Hydraulic,shared,ea,115.00
HCBFBF048,"HOSE ASSY OAL 48""","HOSE ASSY OAL 48""",Hydraulic,shared,ea,52.84
HBBDDD048,"HOSE ASSY OAL 48""","HOSE ASSY OAL 48""",Hydraulic,shared,ea,47.89
HABDDB048,"Hose assy oal 48""","Hose assy oal 48""",Hydraulic,shared,ea,72.82
HABBDB048,"HOSE ASSY OAL 48""","HOSE ASSY OAL 48""",Hydraulic,shared,ea,47.89
SLABBEB049,"Hose assy oal 49""","Hose assy oal 49""",Hydraulic,shared,ea,65.08
SLABBDB050,"Hose assy oal 50""","Hose assy oal 50""",Hydraulic,shared,ea,69.07
HCADAD050,"Hose assy oal 50""","Hose assy oal 50""",Hydraulic,shared,ea,36.82
HBBDBD050,"Hose assy oal 50""","Hose assy oal 50""",Hydraulic,shared,ea,71.39
HABDBD050,"Hose assy oal 50""","Hose assy oal 50""",Hydraulic,shared,ea,61.26
HABBDD050,"HOSE ASSY OAL 50""","HOSE ASSY OAL 50""",Hydraulic,shared,ea,151.00
HCBFBF504,"HOSE ASSY OAL 504""","HOSE ASSY OAL 504""",Hydraulic,shared,ea,160.00
SLABBCB051,"Hose assy oal 51""","Hose assy oal 51""",Hydraulic,shared,ea,103.00
SLABBBB051,"HOSE ASSY OAL 51""","HOSE ASSY OAL 51""",Hydraulic,shared,ea,41.21
HCBFBF523,"HOSE ASSY OAL 523""","HOSE ASSY OAL 523""",Hydraulic,shared,ea,163.00
HCBFBF053,"HOSE ASSY OAL 53""","HOSE ASSY OAL 53""",Hydraulic,shared,ea,56.93
SLCBEDE054,"Hose assy oal 54""","Hose assy oal 54""",Hydraulic,shared,ea,119.00
HCBFBF054,"HOSE ASSY OAL 54""","HOSE ASSY OAL 54""",Hydraulic,shared,ea,57.90
HCAEDE054,"Hose assy oal 54""","Hose assy oal 54""",Hydraulic,shared,ea,144.00
SLHBECE055,"Hose assy oal 55""","Hose assy oal 55""",Hydraulic,shared,ea,120.00
HBBDBD055,"Hose assy oal 55""","Hose assy oal 55""",Hydraulic,shared,ea,46.61
HABDBD055,"HOSE ASSY OAL 55""","HOSE ASSY OAL 55""",Hydraulic,shared,ea,38.42
HABBDB055,"HOSE ASSY OAL 55""","HOSE ASSY OAL 55""",Hydraulic,shared,ea,44.88
SLCBEYE056,"Hose assy oal 56""","Hose assy oal 56""",Hydraulic,shared,ea,128.00
slnbizz056,"Hose assy oal 56""","Hose assy oal 56""",Hydraulic,shared,ea,184.00
SLBEDJE056,"Hose assy oal 56""","Hose assy oal 56""",Hydraulic,shared,ea,140.00
HNBIZZ056,"HOSE ASSY OAL 56""","HOSE ASSY OAL 56""",Hydraulic,shared,ea,141.00
HCAEBE056,"Hose assy oal 56""","Hose assy oal 56""",Hydraulic,shared,ea,72.92
HCBEDE057,"Hose assy oal 57""","Hose assy oal 57""",Hydraulic,shared,ea,75.23
HCBECE057,"Hose assy oal 57""","Hose assy oal 57""",Hydraulic,shared,ea,68.18
HBADBE057,"HOSE ASSY OAL 57""","HOSE ASSY OAL 57""",Hydraulic,shared,ea,39.86
HABBDB057,"Hose assy oal 57""","Hose assy oal 57""",Hydraulic,shared,ea,72.82
HABBCB057,"HOSE ASSY OAL 57""","HOSE ASSY OAL 57""",Hydraulic,shared,ea,47.89
